frame,time_s,x_px,y_px,area_px,detected
617,10.261963,973.57,218.78,5380.5,True
618,10.278595,973.53,218.79,5394.0,True
619,10.295227,973.48,218.76,5390.0,True
620,10.311859,973.16,219.17,5397.5,True
621,10.328491,973.37,219.34,5369.5,True
622,10.345123,973.57,219.06,5377.0,True
623,10.361755,973.70,218.77,5393.0,True
624,10.378387,973.94,218.75,5408.0,True
625,10.395019,973.77,218.90,5409.5,True
626,10.411651,973.54,219.44,5375.0,True
627,10.428283,973.36,219.15,5414.5,True
628,10.444915,973.29,218.98,5429.0,True
629,10.461547,973.24,219.12,5405.5,True
630,10.478180,973.33,219.03,5402.0,True
631,10.494812,973.44,219.19,5387.5,True
632,10.511444,973.50,219.52,5310.0,True
633,10.528076,973.45,219.38,5319.5,True
634,10.544708,973.58,219.13,5377.5,True
635,10.561340,973.46,219.02,5363.5,True
636,10.577972,973.50,218.69,5360.5,True
637,10.594604,973.32,218.87,5368.5,True
638,10.611236,973.28,219.01,5390.0,True
639,10.627868,973.12,219.25,5362.5,True
640,10.644500,973.18,219.23,5372.5,True
641,10.661132,973.36,219.25,5366.0,True
642,10.677764,973.51,219.28,5343.0,True
643,10.694396,973.51,219.35,5340.0,True
644,10.711028,973.48,219.31,5374.0,True
645,10.727660,973.36,219.24,5355.5,True
646,10.744292,973.26,219.10,5365.5,True
647,10.760924,973.25,219.16,5362.5,True
648,10.777556,973.15,219.13,5349.0,True
649,10.794188,973.38,218.92,5371.5,True
650,10.810820,973.52,218.98,5363.5,True
651,10.827452,973.56,219.15,5346.5,True
652,10.844084,973.53,219.46,5326.5,True
653,10.860716,973.41,219.46,5329.5,True
654,10.877348,973.26,219.20,5388.0,True
655,10.893980,973.20,219.00,5367.5,True
656,10.910612,973.16,218.96,5372.5,True
657,10.927244,973.11,218.99,5389.0,True
658,10.943876,973.09,219.29,5357.0,True
659,10.960508,973.38,219.47,5343.0,True
660,10.977140,973.57,219.44,5354.0,True
661,10.993772,973.63,219.33,5362.5,True
662,11.010404,973.57,219.09,5346.0,True
663,11.027037,973.27,219.09,5338.5,True
664,11.043669,973.15,219.22,5342.0,True
665,11.060301,973.24,219.06,5393.5,True
666,11.076933,973.11,219.50,5369.5,True
667,11.093565,973.38,219.51,5366.0,True
668,11.110197,973.46,219.52,5343.0,True
669,11.126829,973.58,219.58,5338.5,True
670,11.143461,973.56,219.41,5382.5,True
671,11.160093,973.44,219.31,5354.0,True
672,11.176725,973.37,219.29,5364.0,True
673,11.193357,973.28,219.05,5412.0,True
674,11.209989,973.32,219.09,5384.5,True
675,11.226621,973.19,219.14,5381.5,True
676,11.243253,973.39,219.17,5381.5,True
677,11.259885,973.56,219.19,5402.5,True
678,11.276517,973.45,219.23,5374.5,True
679,11.293149,973.53,219.18,5389.0,True
680,11.309781,973.70,219.18,5395.5,True
681,11.326413,973.36,219.12,5378.0,True
682,11.343045,973.24,219.41,5353.0,True
683,11.359677,973.22,219.49,5358.5,True
684,11.376309,973.27,219.51,5388.5,True
685,11.392941,973.46,219.42,5373.5,True
686,11.409573,973.57,219.23,5382.5,True
687,11.426205,973.41,219.22,5369.0,True
688,11.442837,973.40,219.20,5369.5,True
689,11.459469,973.43,219.18,5372.0,True
690,11.476101,973.34,219.20,5369.5,True
691,11.492733,973.30,219.26,5383.0,True
692,11.509365,973.27,219.23,5391.5,True
693,11.525997,973.26,219.31,5381.0,True
694,11.542629,973.42,219.23,5400.0,True
695,11.559262,973.37,219.28,5387.5,True
696,11.575894,973.37,219.28,5389.5,True
697,11.592526,973.45,219.30,5412.0,True
698,11.609158,973.58,219.04,5427.5,True
699,11.625790,973.34,219.09,5399.5,True
700,11.642422,973.46,218.96,5418.0,True
701,11.659054,973.25,219.13,5403.0,True
702,11.675686,973.20,219.19,5429.5,True
703,11.692318,973.17,219.21,5421.0,True
704,11.708950,973.35,219.22,5442.5,True
705,11.725582,973.41,219.08,5401.0,True
706,11.742214,973.35,219.42,5329.0,True
707,11.758846,973.42,219.39,5330.5,True
708,11.775478,973.37,219.38,5319.5,True
709,11.792110,973.23,219.37,5344.0,True
710,11.808742,973.32,219.26,5366.0,True
711,11.825374,973.40,219.21,5368.0,True
712,11.842006,973.43,219.13,5369.0,True
713,11.858638,973.48,219.11,5357.0,True
714,11.875270,973.53,219.13,5373.5,True
715,11.891902,973.53,219.20,5379.0,True
716,11.908534,973.57,219.07,5379.5,True
717,11.925166,973.29,219.25,5370.0,True
718,11.941798,973.26,219.12,5408.0,True
719,11.958430,973.44,219.13,5379.0,True
720,11.975062,973.37,219.53,5351.5,True
721,11.991694,973.18,219.47,5381.5,True
722,12.008326,973.33,219.47,5369.5,True
723,12.024958,974.47,219.45,5367.5,True
724,12.041590,976.67,219.49,5374.0,True
725,12.058222,979.04,219.32,5394.5,True
726,12.074854,981.42,219.15,5412.5,True
727,12.091487,983.19,219.31,5360.0,True
728,12.108119,985.87,218.97,5429.5,True
729,12.124751,988.00,219.22,5413.5,True
730,12.141383,990.38,219.16,5431.5,True
731,12.158015,992.86,219.03,5390.5,True
732,12.174647,995.34,218.90,5360.5,True
733,12.191279,997.56,219.16,5410.5,True
734,12.207911,1000.19,219.11,5430.0,True
735,12.224543,1002.87,218.94,5404.5,True
736,12.241175,1005.47,218.99,5352.5,True
737,12.257807,1008.73,219.07,5408.5,True
738,12.274439,1011.34,219.00,5354.0,True
739,12.291071,1014.39,218.98,5407.5,True
740,12.307703,1017.21,218.64,5329.5,True
741,12.324335,1020.34,218.73,5440.0,True
742,12.340967,1023.24,218.54,5387.0,True
743,12.357599,1027.11,218.41,5356.0,True
744,12.374231,1030.99,218.23,5376.0,True
745,12.390863,1034.29,218.30,5403.5,True
746,12.407495,1037.24,218.24,5346.5,True
747,12.424127,1040.35,218.27,5394.5,True
748,12.440759,1044.02,218.08,5355.0,True
749,12.457391,1048.28,218.05,5367.5,True
750,12.474023,1053.34,218.06,5381.0,True
751,12.490655,1058.46,217.76,5395.5,True
752,12.507287,1063.05,217.63,5398.0,True
753,12.523919,1066.36,217.51,5378.5,True
754,12.540551,1069.03,217.36,5392.5,True
755,12.557183,1072.32,217.33,5385.0,True
756,12.573815,1076.69,217.26,5375.5,True
757,12.590447,1080.34,217.32,5365.0,True
758,12.607079,1083.32,217.17,5379.0,True
759,12.623711,1086.33,217.26,5361.0,True
760,12.640344,1089.19,217.46,5364.0,True
761,12.656976,1091.90,217.31,5366.5,True
762,12.673608,1091.99,217.33,5370.0,True
763,12.690240,1092.21,217.18,5343.0,True
764,12.706872,1092.62,217.11,5333.0,True
765,12.723504,1093.06,217.23,5364.5,True
766,12.740136,1093.38,217.41,5362.0,True
767,12.756768,1093.36,217.49,5335.5,True
768,12.773400,1093.46,217.37,5356.5,True
769,12.790032,1093.54,217.17,5369.0,True
770,12.806664,1093.23,217.11,5385.0,True
771,12.823296,1093.25,217.12,5382.0,True
772,12.839928,1093.23,217.15,5359.0,True
773,12.856560,1093.20,217.31,5360.0,True
774,12.873192,1093.43,217.29,5366.5,True
775,12.889824,1093.16,217.07,5382.5,True
776,12.906456,1093.17,216.97,5371.5,True
777,12.923088,1093.33,216.94,5359.5,True
778,12.939720,1093.24,216.95,5362.0,True
779,12.956352,1093.19,217.06,5378.0,True
780,12.972984,1093.18,217.18,5350.5,True
781,12.989616,1093.13,217.23,5331.5,True
782,13.006248,1093.42,217.25,5332.5,True
783,13.022880,1093.28,217.23,5319.0,True
784,13.039512,1093.09,217.33,5368.0,True
785,13.056144,1094.09,217.32,5344.5,True
786,13.072776,1094.76,217.20,5366.5,True
787,13.089408,1094.75,216.89,5384.0,True
788,13.106040,1094.85,216.87,5347.5,True
789,13.122672,1094.79,216.93,5332.0,True
790,13.139304,1095.20,216.64,5417.5,True
791,13.155936,1096.62,216.73,5412.0,True
792,13.172569,1097.43,216.79,5466.0,True
793,13.189201,1097.53,216.67,5484.0,True
794,13.205833,1097.70,216.71,5459.5,True
795,13.222465,1098.02,216.71,5450.0,True
796,13.239097,1098.13,216.60,5451.5,True
797,13.255729,1098.12,216.64,5453.0,True
798,13.272361,1098.07,216.76,5441.5,True
799,13.288993,1098.06,216.78,5443.0,True
800,13.305625,1098.05,216.78,5430.5,True
801,13.322257,1098.15,216.47,5444.0,True
802,13.338889,1098.24,216.48,5431.5,True
803,13.355521,1098.26,216.48,5430.5,True
804,13.372153,1098.37,216.62,5444.5,True
805,13.388785,1098.55,216.66,5409.0,True
806,13.405417,1098.46,216.48,5421.0,True
807,13.422049,1098.41,216.40,5389.0,True
808,13.438681,1098.48,216.41,5368.0,True
809,13.455313,1098.29,216.63,5366.5,True
810,13.471945,1098.49,216.79,5358.0,True
811,13.488577,1098.70,216.69,5358.0,True
812,13.505209,1098.73,216.56,5371.0,True
813,13.521841,1098.72,216.57,5343.5,True
814,13.538473,1098.58,216.47,5360.5,True
815,13.555105,1098.50,216.48,5382.0,True
816,13.571737,1098.50,216.45,5395.0,True
817,13.588369,1098.53,216.56,5371.5,True
818,13.605001,1098.62,216.60,5382.0,True
819,13.621633,1098.84,216.61,5380.0,True
820,13.638265,1099.11,216.51,5369.0,True
821,13.654897,1098.99,216.47,5372.5,True
822,13.671529,1098.73,216.62,5376.0,True
823,13.688161,1098.54,216.75,5344.5,True
824,13.704794,1098.41,216.66,5371.0,True
825,13.721426,1098.50,216.73,5352.5,True
826,13.738058,1098.46,216.63,5374.0,True
827,13.754690,1098.97,216.63,5384.0,True
828,13.771322,1098.96,216.57,5377.0,True
829,13.787954,1098.84,216.64,5353.0,True
830,13.804586,1098.94,216.78,5364.0,True
831,13.821218,1098.86,216.47,5382.0,True
832,13.837850,1098.58,216.28,5408.0,True
833,13.854482,1098.38,216.32,5407.5,True
834,13.871114,1098.32,216.61,5366.5,True
835,13.887746,1098.35,217.05,5343.5,True
836,13.904378,1098.54,217.37,5376.0,True
837,13.921010,1098.81,216.84,5409.5,True
838,13.937642,1099.23,216.26,5430.0,True
839,13.954274,1099.14,216.17,5429.5,True
840,13.970906,1098.85,216.40,5398.0,True
841,13.987538,1098.47,216.52,5400.5,True
842,14.004170,1098.25,216.75,5372.5,True
843,14.020802,1098.23,216.81,5372.0,True
844,14.037434,1098.30,216.78,5372.5,True
845,14.054066,1098.59,216.67,5403.5,True
846,14.070698,1098.54,217.31,5363.0,True
847,14.087330,1098.23,217.94,5387.5,True
848,14.103962,1098.26,218.59,5417.5,True
849,14.120594,1098.39,219.09,5407.0,True
850,14.137226,1098.22,218.75,5363.0,True
851,14.153858,1098.23,218.42,5327.5,True
852,14.170490,1098.11,218.16,5377.0,True
853,14.187122,1097.95,218.05,5394.0,True
854,14.203754,1097.91,218.51,5371.5,True
855,14.220386,1098.34,218.78,5403.0,True
856,14.237018,1098.42,218.71,5369.5,True
857,14.253651,1098.69,218.37,5393.5,True
858,14.270283,1098.60,218.22,5407.5,True
859,14.286915,1098.45,218.56,5367.0,True
860,14.303547,1098.22,218.75,5385.5,True
861,14.320179,1097.65,218.73,5327.5,True
862,14.336811,1097.66,218.69,5340.5,True
863,14.353443,1098.43,218.27,5384.5,True
864,14.370075,1098.54,218.21,5415.5,True
865,14.386707,1098.73,218.47,5398.5,True
866,14.403339,1098.55,218.74,5408.5,True
867,14.419971,1098.54,218.78,5434.0,True
868,14.436603,1098.24,218.87,5417.5,True
869,14.453235,1098.22,218.91,5412.0,True
870,14.469867,1098.05,218.44,5343.5,True
871,14.486499,1098.27,218.24,5354.0,True
872,14.503131,1098.57,217.96,5442.0,True
873,14.519763,1098.70,218.22,5445.0,True
874,14.536395,1098.55,218.87,5401.5,True
875,14.553027,1098.50,218.89,5396.0,True
876,14.569659,1098.41,218.85,5387.0,True
877,14.586291,1098.29,218.73,5376.5,True
878,14.602923,1098.27,218.62,5361.5,True
879,14.619555,1097.88,218.57,5317.5,True
880,14.636187,1097.98,218.87,5364.5,True
881,14.652819,1098.34,218.82,5401.5,True
882,14.669451,1098.42,218.89,5391.0,True
883,14.686083,1098.64,218.65,5345.0,True
884,14.702715,1098.60,218.51,5350.5,True
885,14.719347,1098.63,218.09,5425.5,True
886,14.735979,1098.45,218.07,5407.5,True
887,14.752611,1098.02,218.44,5346.0,True
888,14.769243,1097.79,218.64,5338.5,True
889,14.785876,1097.74,218.77,5325.5,True
890,14.802508,1098.18,218.77,5361.0,True
891,14.819140,1098.36,218.73,5362.0,True
892,14.835772,1098.55,218.65,5369.0,True
893,14.852404,1098.58,218.69,5360.0,True
894,14.869036,1098.45,218.66,5369.5,True
895,14.885668,1098.45,218.61,5374.0,True
896,14.902300,1098.21,218.33,5370.5,True
897,14.918932,1098.09,218.16,5357.0,True
898,14.935564,1098.21,218.04,5385.5,True
899,14.952196,1098.15,218.20,5366.0,True
900,14.968828,1098.35,218.71,5430.5,True
901,14.985460,1098.40,218.98,5428.0,True
902,15.002092,1098.38,219.08,5435.0,True
903,15.018724,1098.43,218.85,5395.5,True
904,15.035356,1098.37,218.61,5363.5,True
905,15.051988,1098.30,218.53,5369.0,True
906,15.068620,1098.06,218.45,5344.5,True
907,15.085252,1097.67,218.49,5285.5,True
908,15.101884,1098.03,218.49,5332.0,True
909,15.118516,1098.35,218.57,5341.0,True
910,15.135148,1098.47,218.56,5355.5,True
911,15.151780,1098.60,218.65,5345.5,True
912,15.168412,1098.52,218.57,5351.0,True
913,15.185044,1098.40,218.47,5369.0,True
914,15.201676,1098.33,218.50,5373.0,True
915,15.218308,1098.03,218.47,5333.0,True
916,15.234940,1097.96,218.48,5332.0,True
917,15.251572,1098.15,218.61,5358.0,True
918,15.268204,1098.39,218.78,5394.5,True
919,15.284836,1098.40,218.94,5398.5,True
920,15.301468,1098.44,218.97,5407.0,True
921,15.318101,1098.49,218.80,5392.5,True
922,15.334733,1098.51,218.69,5364.5,True
923,15.351365,1098.35,218.30,5380.0,True
924,15.367997,1098.01,218.08,5379.0,True
925,15.384629,1098.15,218.23,5356.5,True
926,15.401261,1098.18,218.36,5369.0,True
927,15.417893,1098.10,218.58,5394.5,True
928,15.434525,1098.31,218.73,5394.0,True
929,15.451157,1098.32,218.68,5371.5,True
930,15.467789,1098.25,218.62,5356.0,True
931,15.484421,1098.20,218.50,5348.5,True
932,15.501053,1097.97,218.37,5345.0,True
933,15.517685,1097.98,218.41,5324.0,True
934,15.534317,1097.99,218.44,5318.0,True
935,15.550949,1098.06,218.38,5336.5,True
936,15.567581,1098.35,218.58,5345.5,True
937,15.584213,1098.28,218.54,5338.5,True
938,15.600845,1098.20,218.60,5348.0,True
939,15.617477,1098.27,218.52,5371.5,True
940,15.634109,1098.20,218.31,5364.0,True
941,15.650741,1098.03,218.30,5349.5,True
942,15.667373,1098.06,218.25,5346.0,True
943,15.684005,1098.14,218.53,5344.5,True
944,15.700637,1097.91,218.41,5340.0,True
945,15.717269,1098.27,218.68,5358.0,True
946,15.733901,1098.26,218.76,5367.0,True
947,15.750533,1098.45,218.68,5351.0,True
948,15.767165,1098.29,218.60,5325.0,True
949,15.783797,1098.34,218.49,5332.5,True
950,15.800429,1098.17,218.50,5316.0,True
951,15.817061,1097.79,218.44,5282.0,True
952,15.833693,1097.83,218.48,5300.5,True
953,15.850326,1098.33,218.53,5348.5,True
954,15.866958,1098.34,218.56,5337.5,True
955,15.883590,1098.33,218.64,5346.0,True
956,15.900222,1098.56,218.61,5341.0,True
957,15.916854,1098.43,218.61,5347.5,True
958,15.933486,1098.37,218.66,5336.0,True
959,15.950118,1098.27,218.59,5347.0,True
960,15.966750,1098.07,218.45,5322.5,True
961,15.983382,1098.09,218.52,5325.5,True
962,16.000014,1098.19,218.46,5332.0,True
963,16.016646,1098.24,218.50,5337.5,True
964,16.033278,1096.74,218.62,5329.0,True
965,16.049910,1093.89,218.63,5363.5,True
966,16.066542,1091.20,218.93,5371.0,True
967,16.083174,1088.61,218.88,5379.5,True
968,16.099806,1086.18,219.03,5361.0,True
969,16.116438,1082.75,219.03,5358.0,True
970,16.133070,1081.19,219.04,5302.5,True
971,16.149702,1078.52,218.85,5379.0,True
972,16.166334,1075.80,219.06,5367.5,True
973,16.182966,1072.75,219.15,5348.5,True
974,16.199598,1069.62,219.22,5357.0,True
975,16.216230,1066.50,219.07,5373.0,True
976,16.232862,1062.74,218.98,5362.5,True
977,16.249494,1060.02,218.89,5366.0,True
978,16.266126,1056.10,218.91,5370.5,True
979,16.282758,1052.56,219.01,5356.0,True
980,16.299390,1048.51,219.12,5352.5,True
981,16.316022,1044.86,219.23,5315.0,True
982,16.332654,1042.29,219.33,5347.0,True
983,16.349286,1038.67,218.91,5317.0,True
984,16.365918,1036.40,219.17,5370.5,True
985,16.382550,1033.41,219.23,5284.5,True
986,16.399183,1032.40,219.37,5295.0,True
987,16.415815,1031.22,219.41,5273.5,True
988,16.432447,1030.86,219.25,5308.5,True
989,16.449079,1030.51,219.01,5343.5,True
990,16.465711,1030.29,219.04,5330.5,True
991,16.482343,1029.79,219.12,5318.0,True
992,16.498975,1029.27,219.20,5310.0,True
993,16.515607,1029.19,219.33,5312.0,True
994,16.532239,1028.93,219.29,5335.5,True
995,16.548871,1028.28,219.37,5366.0,True
996,16.565503,1027.23,219.18,5326.5,True
997,16.582135,1026.94,219.08,5347.5,True
998,16.598767,1026.08,219.37,5362.0,True
999,16.615399,1024.97,219.38,5384.0,True
1000,16.632031,1024.61,219.43,5348.0,True
1001,16.648663,1023.30,219.43,5312.5,True
1002,16.665295,1023.02,219.20,5321.0,True
1003,16.681927,1022.80,219.04,5356.5,True
1004,16.698559,1022.15,219.24,5366.0,True
1005,16.715191,1020.91,219.31,5330.0,True
1006,16.731823,1020.38,219.28,5364.0,True
1007,16.748455,1020.07,219.48,5377.0,True
1008,16.765087,1019.71,219.48,5350.5,True
1009,16.781719,1018.91,219.32,5344.0,True
1010,16.798351,1018.42,219.52,5350.5,True
1011,16.814983,1018.24,219.48,5388.0,True
1012,16.831615,1018.04,219.40,5395.0,True
1013,16.848247,1016.40,219.15,5406.5,True
1014,16.864879,1016.09,219.33,5353.5,True
1015,16.881511,1015.28,219.17,5353.5,True
1016,16.898143,1015.36,219.33,5364.0,True
1017,16.914775,1015.20,219.23,5364.0,True
1018,16.931408,1014.83,219.46,5345.5,True
1019,16.948040,1014.77,219.55,5314.0,True
1020,16.964672,1014.50,219.47,5322.5,True
1021,16.981304,1013.24,219.48,5307.5,True
1022,16.997936,1013.08,219.64,5327.5,True
1023,17.014568,1010.67,219.56,5333.0,True
1024,17.031200,1009.29,219.31,5329.5,True
1025,17.047832,1008.95,219.43,5319.0,True
1026,17.064464,1008.83,219.38,5335.0,True
1027,17.081096,1008.59,219.42,5359.5,True
1028,17.097728,1008.18,219.67,5344.0,True
1029,17.114360,1007.61,219.40,5320.5,True
1030,17.130992,1007.53,219.42,5276.0,True
1031,17.147624,1007.56,219.59,5289.0,True
1032,17.164256,1007.22,219.41,5330.5,True
1033,17.180888,1007.31,219.46,5313.0,True
1034,17.197520,1007.33,219.24,5318.5,True
1035,17.214152,1007.88,219.05,5341.5,True
1036,17.230784,1007.58,219.21,5333.5,True
1037,17.247416,1007.66,219.33,5319.0,True
1038,17.264048,1007.78,219.57,5315.0,True
1039,17.280680,1007.68,219.60,5307.0,True
1040,17.297312,1007.55,219.42,5337.5,True
1041,17.313944,1007.57,219.29,5313.0,True
1042,17.330576,1007.46,219.00,5303.5,True
1043,17.347208,1007.58,219.11,5291.0,True
1044,17.363840,1007.56,219.11,5360.0,True
1045,17.380472,1007.32,219.42,5319.0,True
1046,17.397104,1007.41,219.48,5321.5,True
1047,17.413736,1007.54,219.46,5341.0,True
1048,17.430368,1007.73,219.60,5328.5,True
1049,17.447000,1007.48,219.74,5291.5,True
1050,17.463633,1007.45,219.65,5313.5,True
1051,17.480265,1007.48,219.56,5331.5,True
1052,17.496897,1007.33,219.33,5344.0,True
1053,17.513529,1007.14,219.34,5350.5,True
1054,17.530161,1007.33,219.36,5326.0,True
1055,17.546793,1007.32,219.57,5287.5,True
1056,17.563425,1007.29,219.58,5303.0,True
1057,17.580057,1007.53,219.65,5297.5,True
1058,17.596689,1007.66,219.71,5290.5,True
1059,17.613321,1007.55,219.60,5290.0,True
1060,17.629953,1007.43,219.47,5274.0,True
1061,17.646585,1007.29,219.45,5291.5,True
1062,17.663217,1007.22,219.37,5302.5,True
1063,17.679849,1007.01,219.35,5322.5,True
1064,17.696481,1007.15,219.45,5297.5,True
1065,17.713113,1007.31,219.48,5311.0,True
1066,17.729745,1007.47,219.56,5304.5,True
1067,17.746377,1007.49,219.57,5283.5,True
1068,17.763009,1007.42,219.56,5302.0,True
1069,17.779641,1007.50,219.57,5298.5,True
1070,17.796273,1007.35,219.55,5285.0,True
1071,17.812905,1007.21,219.43,5319.5,True
1072,17.829537,1007.23,219.48,5323.0,True
1073,17.846169,1007.23,219.24,5325.0,True
1074,17.862801,1007.29,219.42,5283.0,True
1075,17.879433,1007.39,219.51,5297.5,True
1076,17.896065,1007.41,219.52,5313.0,True
1077,17.912697,1007.54,219.57,5285.5,True
1078,17.929329,1007.51,219.50,5272.5,True
1079,17.945961,1007.24,219.28,5295.0,True
1080,17.962593,1007.19,219.43,5332.5,True
1081,17.979225,1007.12,219.36,5349.0,True
1082,17.995857,1007.29,219.57,5361.5,True
1083,18.012490,1007.29,219.55,5348.0,True
1084,18.029122,1007.27,219.43,5351.0,True
1085,18.045754,1007.46,219.29,5378.0,True
1086,18.062386,1007.49,219.28,5358.5,True
1087,18.079018,1007.50,219.36,5362.5,True
1088,18.095650,1007.36,219.33,5382.5,True
1089,18.112282,1007.32,219.37,5362.5,True
1090,18.128914,1007.42,219.24,5361.0,True
1091,18.145546,1007.27,219.27,5341.5,True
1092,18.162178,1007.20,219.16,5371.0,True
1093,18.178810,1007.25,219.21,5355.0,True
1094,18.195442,1007.39,219.16,5363.5,True
1095,18.212074,1007.42,219.49,5311.5,True
1096,18.228706,1007.45,219.50,5321.0,True
1097,18.245338,1007.27,219.34,5331.5,True
1098,18.261970,1007.18,219.13,5322.0,True
1099,18.278602,1007.07,219.16,5362.0,True
1100,18.295234,1007.28,219.28,5380.5,True
1101,18.311866,1007.13,219.36,5347.5,True
1102,18.328498,1007.15,219.22,5363.0,True
1103,18.345130,1007.25,219.41,5323.0,True
1104,18.361762,1007.10,219.35,5331.5,True
1105,18.378394,1007.25,219.16,5329.5,True
1106,18.395026,1007.31,219.23,5316.5,True
1107,18.411658,1007.41,219.21,5340.0,True
1108,18.428290,1007.30,219.20,5353.0,True
1109,18.444922,1007.23,219.12,5356.0,True
1110,18.461554,1007.14,219.08,5360.5,True
1111,18.478186,1007.16,219.13,5346.0,True
1112,18.494818,1007.27,219.29,5326.0,True
1113,18.511450,1007.38,219.51,5315.0,True
1114,18.528082,1007.64,219.67,5292.5,True
1115,18.544715,1007.51,219.64,5302.0,True
1116,18.561347,1007.43,219.40,5334.5,True
1117,18.577979,1007.30,219.21,5340.5,True
1118,18.594611,1007.21,219.10,5364.0,True
1119,18.611243,1007.15,219.06,5376.0,True
1120,18.627875,1007.13,219.02,5380.5,True
1121,18.644507,1007.17,219.15,5342.0,True
1122,18.661139,1007.16,219.13,5337.0,True
1123,18.677771,1007.28,219.11,5341.0,True
1124,18.694403,1008.21,219.08,5421.5,True
1125,18.711035,1008.92,219.14,5371.5,True
1126,18.727667,1009.98,219.30,5403.0,True
1127,18.744299,1010.64,219.11,5383.5,True
1128,18.760931,1010.60,219.05,5396.0,True
1129,18.777563,1010.83,218.93,5371.5,True
1130,18.794195,1011.17,219.10,5323.5,True
1131,18.810827,1011.42,219.20,5312.0,True
1132,18.827459,1011.73,219.39,5362.0,True
1133,18.844091,1011.85,219.40,5360.5,True
1134,18.860723,1011.89,219.25,5365.0,True
1135,18.877355,1012.15,219.23,5353.5,True
1136,18.893987,1012.17,219.18,5355.0,True
1137,18.910619,1012.22,219.12,5363.5,True
1138,18.927251,1012.54,219.58,5352.0,True
1139,18.943883,1012.70,219.40,5378.0,True
1140,18.960515,1012.69,219.37,5375.5,True
1141,18.977147,1012.71,219.40,5369.5,True
1142,18.993779,1012.79,219.34,5379.0,True
1143,19.010411,1012.76,219.33,5385.5,True
1144,19.027043,1013.41,219.17,5337.0,True
1145,19.043675,1015.05,219.10,5349.0,True
1146,19.060307,1015.54,219.24,5313.5,True
1147,19.076940,1016.40,219.24,5327.0,True
1148,19.093572,1017.15,219.27,5321.0,True
1149,19.110204,1017.39,219.26,5288.0,True
1150,19.126836,1017.53,219.27,5337.0,True
1151,19.143468,1017.68,219.32,5361.0,True
1152,19.160100,1019.97,219.28,5372.0,True
1153,19.176732,1021.41,219.32,5324.0,True
1154,19.193364,1023.35,219.45,5344.5,True
1155,19.209996,1024.69,219.00,5406.0,True
1156,19.226628,1027.04,219.11,5419.0,True
1157,19.243260,1028.58,219.17,5436.5,True
1158,19.259892,1030.60,219.34,5383.0,True
1159,19.276524,1033.28,219.23,5355.0,True
1160,19.293156,1036.30,219.03,5390.0,True
1161,19.309788,1039.79,218.93,5402.5,True
1162,19.326420,1043.43,219.06,5340.0,True
1163,19.343052,1047.13,219.02,5363.0,True
1164,19.359684,1051.17,219.15,5347.0,True
1165,19.376316,1055.47,219.13,5394.0,True
1166,19.392948,1060.01,219.14,5432.5,True
1167,19.409580,1065.07,218.99,5385.5,True
1168,19.426212,1070.65,219.08,5429.5,True
1169,19.442844,1075.32,219.18,5402.0,True
1170,19.459476,1078.96,219.06,5386.5,True
1171,19.476108,1083.02,218.92,5419.5,True
1172,19.492740,1086.89,218.98,5405.0,True
1173,19.509372,1091.52,219.12,5384.0,True
1174,19.526004,1096.75,218.82,5444.5,True
1175,19.542636,1102.48,218.77,5438.0,True
1176,19.559268,1108.53,218.52,5462.0,True
1177,19.575900,1114.16,218.69,5446.0,True
1178,19.592532,1119.71,218.71,5424.0,True
1179,19.609164,1123.85,218.82,5409.0,True
1180,19.625797,1126.62,218.78,5360.0,True
1181,19.642429,1129.00,218.92,5356.0,True
1182,19.659061,1130.89,218.71,5326.0,True
1183,19.675693,1133.00,218.67,5334.0,True
1184,19.692325,1135.20,218.63,5343.0,True
1185,19.708957,1138.29,218.66,5417.5,True
1186,19.725589,1141.29,218.67,5354.5,True
1187,19.742221,1145.06,218.55,5375.5,True
1188,19.758853,1149.42,218.78,5341.5,True
1189,19.775485,1154.10,218.78,5404.0,True
1190,19.792117,1158.69,218.73,5409.5,True
1191,19.808749,1162.38,218.63,5474.0,True
1192,19.825381,1166.23,218.70,5443.5,True
1193,19.842013,1169.62,218.73,5431.5,True
1194,19.858645,1172.91,218.54,5411.0,True
1195,19.875277,1176.58,218.69,5424.5,True
1196,19.891909,1180.36,218.66,5438.5,True
1197,19.908541,1183.63,218.64,5436.5,True
1198,19.925173,1186.24,218.72,5418.5,True
1199,19.941805,1188.19,218.77,5419.0,True
1200,19.958437,1189.92,218.83,5388.0,True
1201,19.975069,1190.91,218.60,5364.5,True
1202,19.991701,1191.92,218.65,5384.0,True
1203,20.008333,1191.92,218.67,5387.5,True
1204,20.024965,1192.35,218.58,5432.0,True
1205,20.041597,1192.56,218.61,5393.0,True
1206,20.058229,1192.72,218.65,5383.0,True
1207,20.074861,1192.94,218.69,5384.0,True
1208,20.091493,1193.01,218.89,5396.0,True
1209,20.108125,1193.10,219.08,5371.5,True
1210,20.124757,1193.18,218.89,5375.5,True
1211,20.141389,1193.13,218.84,5383.0,True
1212,20.158022,1193.20,218.63,5374.0,True
1213,20.174654,1193.67,218.63,5405.5,True
1214,20.191286,1194.58,218.38,5415.5,True
1215,20.207918,1195.68,218.27,5409.5,True
1216,20.224550,1196.22,218.38,5423.5,True
1217,20.241182,1196.73,218.38,5420.0,True
1218,20.257814,1196.79,218.48,5426.0,True
1219,20.274446,1196.78,218.49,5432.5,True
