frame,time_s,x_px,y_px,area_px,detected
606,10.078702,1188.37,465.44,4387.5,True
607,10.095334,1188.33,465.56,4369.5,True
608,10.111965,1188.34,465.57,4367.5,True
609,10.128597,1188.32,465.58,4369.5,True
610,10.145228,1188.37,465.59,4373.5,True
611,10.161860,1188.40,465.59,4373.5,True
612,10.178491,1188.40,465.59,4373.5,True
613,10.195123,1188.38,465.53,4371.0,True
614,10.211754,1188.45,465.49,4364.0,True
615,10.228386,1188.40,465.49,4369.5,True
616,10.245017,1188.42,465.53,4362.5,True
617,10.261649,1188.42,465.53,4362.5,True
618,10.278280,1188.41,465.54,4363.5,True
619,10.294912,1188.38,465.58,4379.5,True
620,10.311543,1188.38,465.57,4369.0,True
621,10.328175,1188.32,465.47,4384.5,True
622,10.344806,1188.35,465.46,4392.0,True
623,10.361438,1188.42,465.55,4375.5,True
624,10.378069,1188.47,465.52,4383.5,True
625,10.394701,1188.57,465.43,4404.0,True
626,10.411333,1188.53,465.45,4400.5,True
627,10.427964,1188.47,465.48,4392.0,True
628,10.444596,1188.45,465.55,4386.5,True
629,10.461227,1188.43,465.65,4394.5,True
630,10.477859,1188.45,465.60,4414.0,True
631,10.494490,1188.49,465.54,4426.0,True
632,10.511122,1188.43,465.60,4398.0,True
633,10.527753,1188.43,465.61,4396.0,True
634,10.544385,1188.35,465.64,4400.0,True
635,10.561016,1188.31,465.70,4402.5,True
636,10.577648,1188.39,465.56,4427.5,True
637,10.594279,1188.54,465.50,4383.5,True
638,10.610911,1188.52,465.48,4385.5,True
639,10.627542,1188.52,465.48,4385.5,True
640,10.644174,1188.54,465.53,4397.0,True
641,10.660805,1188.56,465.49,4403.5,True
642,10.677437,1188.51,465.49,4391.0,True
643,10.694068,1188.57,465.55,4394.0,True
644,10.710700,1188.49,465.69,4405.0,True
645,10.727331,1188.35,465.79,4410.0,True
646,10.743963,1188.31,465.83,4417.0,True
647,10.760594,1188.31,465.83,4417.0,True
648,10.777226,1188.35,465.84,4418.5,True
649,10.793858,1188.39,465.82,4415.5,True
650,10.810489,1188.34,465.78,4408.0,True
651,10.827121,1188.33,465.80,4411.5,True
652,10.843752,1188.36,465.78,4400.5,True
653,10.860384,1188.56,465.59,4399.5,True
654,10.877015,1188.50,465.65,4396.0,True
655,10.893647,1188.46,465.56,4386.5,True
656,10.910278,1188.46,465.66,4393.5,True
657,10.926910,1188.48,465.64,4389.5,True
658,10.943541,1188.48,465.69,4397.5,True
659,10.960173,1188.45,465.73,4405.0,True
660,10.976804,1188.46,465.64,4387.5,True
661,10.993436,1188.46,465.63,4386.5,True
662,11.010067,1188.40,465.68,4402.5,True
663,11.026699,1188.34,465.91,4432.0,True
664,11.043330,1188.27,465.74,4406.0,True
665,11.059962,1188.21,465.78,4407.0,True
666,11.076593,1188.28,465.55,4431.0,True
667,11.093225,1188.33,465.51,4435.5,True
668,11.109856,1188.32,465.73,4399.5,True
669,11.126488,1188.39,465.60,4411.5,True
670,11.143119,1188.43,465.53,4417.5,True
671,11.159751,1188.46,465.55,4410.0,True
672,11.176382,1188.31,465.51,4408.0,True
673,11.193014,1188.24,465.46,4429.0,True
674,11.209646,1188.23,465.52,4419.5,True
675,11.226277,1188.31,465.60,4395.0,True
676,11.242909,1188.38,465.61,4384.0,True
677,11.259540,1188.38,465.62,4386.0,True
678,11.276172,1188.37,465.60,4382.0,True
679,11.292803,1188.26,465.56,4413.5,True
680,11.309435,1188.36,465.68,4396.5,True
681,11.326066,1188.33,465.66,4393.0,True
682,11.342698,1188.38,465.66,4393.0,True
683,11.359329,1188.42,465.67,4394.0,True
684,11.375961,1188.36,465.71,4402.5,True
685,11.392592,1188.36,465.68,4395.5,True
686,11.409224,1188.32,465.62,4385.0,True
687,11.425855,1188.33,465.59,4389.5,True
688,11.442487,1188.43,465.48,4437.0,True
689,11.459118,1188.56,465.61,4404.0,True
690,11.475750,1188.54,465.59,4422.5,True
691,11.492381,1188.44,465.59,4386.0,True
692,11.509013,1188.44,465.62,4379.5,True
693,11.525644,1188.38,465.67,4388.0,True
694,11.542276,1188.36,465.69,4397.0,True
695,11.558907,1188.38,465.68,4389.0,True
696,11.575539,1188.41,465.73,4398.0,True
697,11.592171,1188.41,465.73,4398.5,True
698,11.608802,1188.38,465.68,4404.5,True
699,11.625434,1188.40,465.58,4388.0,True
700,11.642065,1832.81,26.81,7853.5,True
701,11.658697,1829.49,48.15,16929.0,True
702,11.675328,1812.28,67.89,27298.0,True
703,11.691960,1787.05,90.95,37548.5,True
704,11.708591,1761.27,113.95,47394.0,True
705,11.725223,1736.24,134.91,56470.0,True
706,11.741854,1714.32,155.01,65596.5,True
707,11.758486,1698.71,173.34,75919.0,True
708,11.775117,1689.99,183.87,86363.0,True
709,11.791749,1686.22,187.86,99487.0,True
710,11.808380,1679.92,188.86,111522.0,True
711,11.825012,1671.80,189.55,122252.0,True
712,11.841643,1662.07,189.29,133775.5,True
713,11.858275,1652.09,188.94,144367.0,True
714,11.874906,1642.24,188.31,154368.5,True
715,11.891538,1633.81,187.55,163502.5,True
716,11.908169,1623.62,187.76,172797.5,True
717,11.924801,1615.53,187.94,181238.5,True
718,11.941432,1607.64,187.80,188851.0,True
719,11.958064,1599.69,187.23,195777.0,True
720,11.974696,1590.27,187.27,202801.0,True
721,11.991327,1582.18,186.14,208487.0,True
722,12.007959,1575.22,184.71,213425.0,True
723,12.024590,1568.25,184.66,218457.5,True
724,12.041222,1561.92,184.40,223052.5,True
725,12.057853,1529.91,176.20,267671.5,True
726,12.074485,1524.25,176.66,271279.5,True
727,12.091116,1518.70,177.27,274981.0,True
728,12.107748,1513.41,177.86,278384.5,True
729,12.124379,1508.36,178.50,281697.5,True
730,12.141011,1503.74,178.72,284321.5,True
731,12.157642,1499.73,178.78,286388.0,True
732,12.174274,1496.33,178.97,288264.0,True
733,12.190905,1493.47,179.05,289803.0,True
734,12.207537,1491.10,178.81,290497.0,True
735,12.224168,1488.94,178.46,290817.5,True
736,12.240800,1487.21,177.88,290501.5,True
737,12.257431,1485.60,177.10,289738.5,True
738,12.274063,1484.40,176.44,288909.5,True
739,12.290694,1483.02,175.75,288272.0,True
740,12.307326,1481.89,175.46,288014.0,True
741,12.323957,1480.69,175.36,288003.5,True
742,12.340589,1479.61,175.43,288378.0,True
743,12.357221,1478.33,175.52,288494.0,True
744,12.373852,1477.80,175.44,288390.0,True
745,12.390484,1477.30,175.20,287968.0,True
746,12.407115,1476.89,175.27,287982.0,True
747,12.423747,1476.47,175.41,288084.5,True
748,12.440378,1476.11,175.56,288141.0,True
749,12.457010,1475.79,175.52,287875.0,True
750,12.473641,1475.38,175.64,287823.5,True
751,12.490273,1475.32,175.72,287543.5,True
752,12.506904,1475.12,175.53,287090.5,True
753,12.523536,1475.02,175.36,286840.0,True
754,12.540167,1474.85,175.43,286773.5,True
755,12.556799,1474.51,175.69,287140.0,True
756,12.573430,1474.23,175.89,287407.5,True
757,12.590062,1473.75,176.25,287955.0,True
758,12.606693,1473.50,176.78,288735.0,True
759,12.623325,1472.86,177.67,289977.0,True
760,12.639956,1472.41,178.64,291306.5,True
761,12.656588,1472.01,179.32,292237.0,True
762,12.673219,1471.82,179.82,292930.0,True
763,12.689851,1471.62,179.99,293172.0,True
764,12.706482,1471.27,180.21,293429.0,True
765,12.723114,1471.34,180.07,292975.0,True
766,12.739746,1471.35,180.01,292569.0,True
767,12.756377,1471.12,180.29,292637.5,True
768,12.773009,1471.47,180.04,291917.5,True
769,12.789640,1471.72,180.00,291465.5,True
770,12.806272,1471.83,180.08,291200.5,True
771,12.822903,1471.98,180.36,291065.0,True
772,12.839535,1472.56,180.39,290551.0,True
773,12.856166,1473.06,180.35,290115.5,True
774,12.872798,1473.45,180.42,289968.5,True
775,12.889429,1474.05,180.43,289659.0,True
776,12.906061,1474.58,180.41,289514.0,True
777,12.922692,1474.70,180.66,289684.0,True
778,12.939324,1475.01,180.81,289610.0,True
779,12.955955,1475.36,180.68,289261.0,True
780,12.972587,1475.80,180.56,289026.5,True
781,12.989218,1475.54,180.72,289161.5,True
782,13.005850,1475.69,180.72,289001.0,True
783,13.022481,1475.74,180.80,289080.0,True
784,13.039113,1475.92,180.76,288909.5,True
785,13.055744,1471.88,185.17,293462.5,True
786,13.072376,1471.93,185.28,293546.0,True
787,13.089007,1471.91,185.34,293597.0,True
788,13.105639,1471.72,185.41,293684.5,True
789,13.122271,1471.72,185.43,293661.5,True
790,13.138902,1471.59,185.49,293533.5,True
791,13.155534,1471.53,185.61,293615.0,True
792,13.172165,1471.60,185.50,293512.5,True
793,13.188797,1471.52,185.52,293608.5,True
794,13.205428,1471.27,185.64,293909.0,True
795,13.222060,1470.77,185.82,294393.0,True
796,13.238691,1470.50,185.93,294820.0,True
797,13.255323,1470.30,186.02,295148.0,True
798,13.271954,1470.10,186.12,295386.5,True
799,13.288586,1469.86,186.14,295531.5,True
800,13.305217,1469.40,186.04,295421.0,True
801,13.321849,1468.69,185.96,295422.5,True
802,13.338480,1468.18,185.99,295653.0,True
803,13.355112,1467.77,186.06,295843.0,True
804,13.371743,1467.31,186.16,296061.0,True
805,13.388375,1467.11,186.40,296406.5,True
806,13.405006,1467.10,186.41,296456.0,True
807,13.421638,1467.00,186.43,296482.5,True
808,13.438269,1466.96,186.44,296500.5,True
809,13.454901,1467.21,186.40,296214.5,True
810,13.471532,1467.48,186.29,295927.5,True
811,13.488164,1468.11,185.87,295139.5,True
812,13.504796,1468.51,185.56,294422.0,True
813,13.521427,1468.87,185.16,293540.5,True
814,13.538059,1473.32,180.70,288573.0,True
815,13.554690,1473.76,180.27,287707.0,True
816,13.571322,1473.92,179.92,287173.0,True
817,13.587953,1474.31,179.44,286258.0,True
818,13.604585,1474.65,179.05,285589.0,True
819,13.621216,1474.77,178.93,285349.0,True
820,13.637848,1474.89,178.84,285184.5,True
821,13.654479,1474.90,178.90,285277.0,True
822,13.671111,1474.54,179.12,285732.5,True
823,13.687742,1474.12,179.22,286143.5,True
824,13.704374,1473.30,179.36,286774.5,True
825,13.721005,1472.42,179.40,287396.0,True
826,13.737637,1471.21,179.55,288197.0,True
827,13.754268,1470.09,179.60,288908.5,True
828,13.770900,1468.72,179.61,289535.0,True
829,13.787531,1467.18,179.77,290415.5,True
830,13.804163,1465.89,179.78,291015.5,True
831,13.820794,1464.43,179.84,291764.0,True
832,13.837426,1463.31,179.76,292127.0,True
833,13.854057,1462.35,179.80,292507.0,True
834,13.870689,1461.81,179.85,292983.5,True
835,13.887321,1461.56,179.89,293172.5,True
836,13.903952,1461.39,180.04,293393.5,True
837,13.920584,1461.19,180.58,294060.5,True
838,13.937215,1461.51,180.89,294360.0,True
839,13.953847,1462.24,181.04,294198.5,True
840,13.970478,1458.94,185.26,298217.5,True
841,13.987110,1460.17,185.45,297900.0,True
842,14.003741,1461.47,185.54,297179.5,True
843,14.020373,1462.74,185.58,296319.0,True
844,14.037004,1464.17,185.67,295727.0,True
845,14.053636,1465.64,185.65,294926.5,True
846,14.070267,1467.21,185.71,294108.0,True
847,14.086899,1468.78,185.76,293328.5,True
848,14.103530,1470.65,185.91,292712.0,True
849,14.120162,1472.36,185.99,291876.5,True
850,14.136793,1473.91,186.03,291125.0,True
851,14.153425,1475.38,186.10,290466.0,True
852,14.170056,1498.77,188.97,254981.0,True
853,14.186688,1499.95,188.95,254327.0,True
854,14.203319,1479.26,186.12,288520.0,True
855,14.219951,1501.81,189.22,253555.0,True
856,14.236582,1502.72,189.38,253409.0,True
857,14.253214,1481.61,186.48,288188.0,True
858,14.269846,1504.15,189.64,253250.5,True
859,14.286477,1504.65,189.77,253386.5,True
860,14.303109,1483.33,187.06,288570.0,True
861,14.319740,1483.60,187.20,288638.5,True
862,14.336372,1505.58,190.16,253686.5,True
863,14.353003,1484.39,187.42,288571.0,True
864,14.369635,1484.90,187.48,288389.0,True
865,14.386266,1506.87,190.53,253292.0,True
866,14.402898,1507.56,190.44,252887.0,True
867,14.419529,1486.77,187.73,287658.0,True
868,14.436161,1487.63,187.71,287136.0,True
869,14.452792,1510.20,190.63,250979.5,True
870,14.469424,1511.32,190.67,249974.0,True
871,14.486055,1491.10,187.38,284259.0,True
872,14.502687,1513.94,190.45,247917.5,True
873,14.519318,1494.01,186.84,281883.5,True
874,14.535950,1495.39,186.83,281087.5,True
875,14.552581,1518.49,190.59,243581.5,True
876,14.569213,1498.00,186.68,279308.5,True
877,14.585844,1499.25,186.56,278476.0,True
878,14.602476,1500.62,186.50,277767.0,True
879,14.619107,1501.38,186.59,277472.0,True
880,14.635739,1523.34,190.75,241260.0,True
881,14.652371,1523.87,190.90,241179.5,True
882,14.669002,1524.04,191.08,240877.5,True
883,14.685634,1502.92,187.02,277762.0,True
884,14.702265,1524.20,190.98,241586.0,True
885,14.718897,1503.11,187.05,277741.0,True
886,14.735528,1503.04,186.98,277640.5,True
887,14.752160,1502.93,187.09,277786.5,True
888,14.768791,1524.00,190.88,241539.0,True
889,14.785423,1523.89,190.88,241561.5,True
890,14.802054,1523.81,190.93,241872.5,True
891,14.818686,1523.81,190.93,241924.0,True
892,14.835317,1523.77,190.97,241875.0,True
893,14.851949,1523.91,191.09,241427.5,True
894,14.868580,1523.88,191.12,241442.0,True
895,14.885212,1523.75,191.04,241710.5,True
896,14.901843,1502.54,187.10,277712.5,True
897,14.918475,1523.44,190.95,241703.0,True
898,14.935106,1523.37,190.98,241396.0,True
899,14.951738,1523.19,190.91,241043.5,True
900,14.968369,1522.95,190.58,240858.0,True
901,14.985001,1501.69,186.31,276581.0,True
902,15.001632,1501.44,185.82,275942.0,True
903,15.018264,1505.19,180.53,270552.5,True
904,15.034896,1504.73,179.85,269568.5,True
905,15.051527,1504.83,179.18,268666.0,True
906,15.068159,1504.57,178.61,267912.0,True
907,15.084790,1504.77,177.96,267181.5,True
908,15.101422,1504.56,177.67,266785.5,True
909,15.118053,1505.11,177.14,265977.0,True
910,15.134685,1505.55,176.50,264753.5,True
911,15.151316,1506.50,175.38,262849.5,True
912,15.167948,1507.88,174.32,260868.5,True
913,15.184579,1509.95,172.95,257950.0,True
914,15.201211,1536.66,177.10,217415.5,True
915,15.217842,1542.54,175.94,209853.5,True
916,15.234474,1548.64,173.76,202171.0,True
917,15.251105,1557.12,170.95,191995.5,True
918,15.267737,1565.85,167.83,181377.5,True
919,15.284368,1576.31,163.52,169867.5,True
920,15.301000,1587.15,158.79,157925.5,True
921,15.317631,1598.65,152.79,145871.5,True
922,15.334263,1609.79,145.57,134262.0,True
923,15.350894,1621.72,138.12,123115.5,True
924,15.367526,1633.63,130.93,112962.5,True
925,15.384157,1646.37,123.65,101980.0,True
926,15.400789,1658.88,116.35,91143.5,True
927,15.417420,1670.22,109.84,81513.0,True
928,15.434052,1681.10,103.10,72539.5,True
929,15.450684,1693.64,95.98,64045.0,True
930,15.467315,1706.45,88.85,56648.5,True
931,15.483947,1718.40,80.75,48914.0,True
932,15.500578,1732.94,71.61,41139.5,True
933,15.517210,1745.29,62.16,34375.0,True
934,15.533841,1762.34,54.61,29472.0,True
935,15.550473,1778.18,48.58,24436.0,True
936,15.567104,1788.67,42.76,19389.0,True
937,15.583736,1798.66,37.59,15239.0,True
938,15.600367,1810.63,32.75,11847.5,True
939,15.616999,1248.74,464.20,4381.5,True
940,15.633630,1248.83,464.16,4379.0,True
941,15.650262,1248.82,464.15,4375.5,True
942,15.666893,1248.77,464.17,4380.5,True
943,15.683525,1248.87,464.15,4378.5,True
944,15.700156,1248.81,464.18,4385.5,True
945,15.716788,1248.69,464.19,4380.0,True
946,15.733419,1248.86,464.29,4391.0,True
947,15.750051,1248.90,464.35,4400.0,True
948,15.766682,1249.08,464.30,4394.5,True
949,15.783314,1248.97,464.27,4410.5,True
950,15.799945,1248.93,464.27,4402.5,True
951,15.816577,1248.94,464.31,4396.5,True
952,15.833209,1248.99,464.31,4399.5,True
953,15.849840,1248.95,464.29,4403.5,True
954,15.866472,1248.94,464.27,4403.5,True
955,15.883103,1248.99,464.27,4398.0,True
956,15.899735,1249.02,464.28,4392.5,True
957,15.916366,1249.05,464.34,4382.5,True
958,15.932998,1249.04,464.30,4383.0,True
959,15.949629,1249.05,464.31,4396.5,True
960,15.966261,1248.80,464.60,4329.0,True
961,15.982892,1248.83,464.76,4311.5,True
962,15.999524,1248.72,464.91,4278.0,True
963,16.016155,1248.99,464.69,4311.0,True
964,16.032787,1249.61,464.27,4444.0,True
965,16.049418,1249.53,464.35,4451.0,True
966,16.066050,1249.65,464.77,4405.5,True
967,16.082681,1249.65,465.01,4383.5,True
968,16.099313,1249.69,464.86,4392.5,True
969,16.115944,1249.71,464.60,4454.0,True
970,16.132576,1249.63,464.72,4457.5,True
971,16.149207,1249.08,464.63,4454.0,True
972,16.165839,1248.92,464.91,4382.0,True
973,16.182470,1249.00,464.95,4353.0,True
974,16.199102,1249.02,464.89,4370.5,True
975,16.215734,1249.41,464.49,4408.0,True
976,16.232365,1249.42,464.34,4488.5,True
977,16.248997,1249.45,464.35,4491.5,True
978,16.265628,1249.64,464.71,4450.5,True
979,16.282260,1249.68,464.76,4449.0,True
980,16.298891,1249.64,464.75,4453.0,True
981,16.315523,1249.67,464.52,4471.0,True
982,16.332154,1249.38,464.35,4512.5,True
983,16.348786,1249.32,464.73,4454.5,True
984,16.365417,1249.27,464.88,4427.5,True
985,16.382049,1249.30,465.00,4403.0,True
986,16.398680,1249.21,465.03,4383.5,True
987,16.415312,1249.24,464.90,4374.5,True
988,16.431943,1249.36,464.84,4381.0,True
989,16.448575,1249.11,464.34,4478.0,True
990,16.465206,1249.18,464.42,4453.5,True
991,16.481838,1249.29,464.59,4429.5,True
992,16.498469,1249.30,464.53,4462.5,True
993,16.515101,1249.26,464.44,4484.0,True
994,16.531732,1248.97,464.31,4510.0,True
995,16.548364,1249.03,464.43,4502.0,True
996,16.564995,1249.05,464.50,4497.5,True
997,16.581627,1249.37,464.78,4459.0,True
998,16.598259,1249.36,464.74,4467.0,True
999,16.614890,1249.38,464.84,4445.0,True
1000,16.631522,1249.35,464.83,4441.5,True
1001,16.648153,1249.35,464.82,4441.0,True
1002,16.664785,1249.26,464.69,4428.5,True
1003,16.681416,1249.33,464.68,4433.5,True
1004,16.698048,1249.44,464.63,4431.0,True
1005,16.714679,1249.49,464.71,4430.0,True
1006,16.731311,1249.48,464.63,4425.5,True
1007,16.747942,1249.40,464.66,4431.5,True
1008,16.764574,1249.30,464.68,4425.5,True
1009,16.781205,1249.34,464.70,4426.5,True
1010,16.797837,1249.22,464.71,4416.5,True
1011,16.814468,1249.16,464.67,4426.5,True
1012,16.831100,1249.24,464.73,4426.0,True
1013,16.847731,1249.27,464.79,4421.0,True
1014,16.864363,1249.50,464.59,4433.0,True
1015,16.880994,1249.64,464.74,4440.5,True
1016,16.897626,1249.60,464.71,4448.5,True
1017,16.914257,1249.61,464.84,4433.0,True
1018,16.930889,1249.46,464.79,4385.5,True
1019,16.947520,1249.36,464.70,4437.5,True
1020,16.964152,1249.06,464.65,4407.0,True
1021,16.980784,1249.05,464.66,4411.5,True
1022,16.997415,1249.01,464.74,4383.0,True
1023,17.014047,1248.78,464.99,4365.0,True
1024,17.030678,1249.05,465.04,4366.5,True
1025,17.047310,1249.43,464.83,4361.5,True
1026,17.063941,1249.39,464.66,4369.5,True
1027,17.080573,1249.28,464.35,4438.0,True
1028,17.097204,1249.25,464.30,4431.0,True
1029,17.113836,1249.28,464.32,4427.5,True
1030,17.130467,1249.39,464.43,4416.0,True
1031,17.147099,1249.39,464.43,4416.0,True
1032,17.163730,1249.40,464.42,4417.5,True
1033,17.180362,1824.37,31.74,8981.5,True
1034,17.196993,1818.46,38.46,13081.0,True
1035,17.213625,1803.88,42.68,16799.0,True
1036,17.230256,1788.32,46.92,21447.5,True
1037,17.246888,1770.66,52.49,26476.0,True
1038,17.263519,1751.73,58.88,30985.5,True
1039,17.280151,1735.61,66.23,36396.5,True
1040,17.296782,1723.71,75.76,43716.5,True
1041,17.313414,1709.48,85.13,52193.5,True
1042,17.330045,1697.20,93.54,60498.5,True
1043,17.346677,1684.80,101.91,69763.0,True
1044,17.363309,1672.88,109.70,79178.5,True
1045,17.379940,1661.41,116.49,88667.0,True
1046,17.396572,1649.42,121.71,97689.5,True
1047,17.413203,1637.80,125.79,105962.0,True
1048,17.429835,1626.74,128.14,112763.5,True
1049,17.446466,1617.11,129.07,117659.0,True
1050,17.463098,1607.44,130.32,122840.0,True
1051,17.479729,1598.21,131.14,127223.0,True
1052,17.496361,1588.15,132.91,132330.0,True
1053,17.512992,1580.72,134.46,136965.5,True
1054,17.529624,1571.08,136.83,142921.0,True
1055,17.546255,1564.13,139.07,147782.5,True
1056,17.562887,1556.41,141.22,153280.0,True
1057,17.579518,1549.52,143.31,158457.0,True
1058,17.596150,1542.72,145.47,163431.0,True
1059,17.612781,1536.22,147.52,168008.0,True
1060,17.629413,1532.35,149.09,171237.5,True
1061,17.646044,1528.34,150.50,175147.5,True
1062,17.662676,1526.04,151.54,177478.5,True
1063,17.679307,1589.53,159.24,149515.0,True
1064,17.695939,1589.58,159.96,149899.0,True
1065,17.712570,1589.97,160.41,149821.5,True
1066,17.729202,1590.54,160.50,149398.5,True
1067,17.745834,1590.94,160.34,148608.0,True
1068,17.762465,1590.00,160.65,148688.5,True
1069,17.779097,1589.76,160.85,148781.0,True
1070,17.795728,1589.67,160.88,148840.5,True
1071,17.812360,1589.29,161.17,149058.0,True
1072,17.828991,1588.41,161.77,149534.5,True
1073,17.845623,1588.22,161.90,149944.5,True
1074,17.862254,1587.75,162.42,150947.0,True
1075,17.878886,1586.75,163.14,152336.0,True
1076,17.895517,1585.44,164.29,154153.0,True
1077,17.912149,1584.56,165.27,155536.0,True
1078,17.928780,1582.94,165.92,157535.0,True
1079,17.945412,1581.60,166.84,159354.5,True
1080,17.962043,1579.82,168.23,161741.5,True
1081,17.978675,1577.56,169.23,164366.0,True
1082,17.995306,1576.25,170.37,166843.0,True
1083,18.011938,1574.23,171.46,169790.0,True
1084,18.028569,1572.12,172.46,172505.0,True
1085,18.045201,1570.27,173.15,174128.0,True
1086,18.061832,1568.25,173.31,175795.5,True
1087,18.078464,1566.24,173.51,176988.5,True
1088,18.095095,1564.53,173.58,178044.5,True
1089,18.111727,1563.20,173.93,178910.0,True
1090,18.128359,1562.02,174.16,179859.0,True
1091,18.144990,1488.72,167.94,220818.5,True
1092,18.161622,1487.84,168.05,221835.5,True
1093,18.178253,1486.99,168.51,222628.0,True
1094,18.194885,1486.45,168.66,223147.5,True
1095,18.211516,1486.13,168.80,223452.5,True
1096,18.228148,1485.95,169.53,224497.5,True
1097,18.244779,1486.32,169.84,224965.5,True
1098,18.261411,1486.55,170.39,225531.0,True
1099,18.278042,1487.30,170.73,225637.0,True
1100,18.294674,1488.11,171.07,225840.5,True
1101,18.311305,1489.16,171.30,225448.0,True
1102,18.327937,1490.25,171.44,225175.0,True
1103,18.344568,1491.50,171.77,225063.5,True
1104,18.361200,1493.21,171.87,224437.5,True
1105,18.377831,1494.25,172.27,224857.5,True
1106,18.394463,1495.74,173.15,224886.5,True
1107,18.411094,1497.57,173.86,225111.5,True
1108,18.427726,1494.68,179.61,229357.5,True
1109,18.444357,1496.35,180.05,229664.0,True
1110,18.460989,1497.92,180.83,229648.5,True
1111,18.477620,1499.48,180.76,229722.0,True
1112,18.494252,1501.21,181.50,228858.0,True
1113,18.510884,1503.08,181.33,228578.0,True
1114,18.527515,1504.73,181.53,228059.5,True
1115,18.544147,1506.17,181.70,227303.5,True
1116,18.560778,1508.63,181.78,225453.0,True
1117,18.577410,1510.25,181.96,224910.0,True
1118,18.594041,1512.16,182.16,223752.5,True
1119,18.610673,1513.97,182.13,222887.5,True
1120,18.627304,1515.66,182.11,221738.0,True
1121,18.643936,1517.20,182.32,220884.0,True
1122,18.660567,1518.52,182.13,219732.0,True
1123,18.677199,1519.44,182.16,219172.0,True
1124,18.693830,1520.61,182.05,218470.5,True
1125,18.710462,1521.38,182.07,217935.0,True
1126,18.727093,1521.93,182.14,217914.0,True
1127,18.743725,1522.37,182.25,217806.5,True
1128,18.760356,1522.75,182.05,218200.0,True
1129,18.776988,1523.35,182.36,217572.5,True
1130,18.793619,1523.92,182.56,217641.5,True
1131,18.810251,1524.20,182.64,217693.5,True
1132,18.826882,1524.50,182.77,217717.0,True
1133,18.843514,1524.78,182.95,217914.5,True
1134,18.860145,1525.07,182.96,217929.0,True
1135,18.876777,1525.31,182.94,217981.0,True
1136,18.893409,1525.45,182.97,217935.5,True
1137,18.910040,1525.71,183.12,217744.0,True
1138,18.926672,1525.97,183.12,217507.0,True
1139,18.943303,1526.10,183.07,217364.5,True
1140,18.959935,1526.17,183.02,217077.0,True
1141,18.976566,1526.05,182.93,217221.5,True
1142,18.993198,1525.87,182.89,217221.5,True
1143,19.009829,1525.88,182.85,217076.5,True
1144,19.026461,1526.05,182.86,216869.0,True
1145,19.043092,1525.90,182.85,216601.0,True
1146,19.059724,1525.28,182.77,217364.5,True
1147,19.076355,1525.42,182.89,216639.0,True
1148,19.092987,1525.32,182.91,216483.0,True
1149,19.109618,1525.32,182.84,216097.5,True
1150,19.126250,1525.30,182.75,215613.0,True
1151,19.142881,1525.15,182.62,215163.5,True
1152,19.159513,1595.39,191.79,173048.5,True
1153,19.176144,1595.07,191.70,173000.5,True
1154,19.192776,1524.57,182.22,214415.5,True
1155,19.209407,1594.69,191.52,172762.5,True
1156,19.226039,1594.86,191.64,172496.5,True
1157,19.242670,1594.63,191.46,172398.5,True
1158,19.259302,1594.27,191.34,172158.5,True
1159,19.275934,1593.61,191.12,172069.5,True
1160,19.292565,1593.39,190.86,171535.5,True
1161,19.309197,1600.84,183.29,166885.5,True
1162,19.325828,1600.15,182.83,166557.5,True
1163,19.342460,1599.32,182.35,166403.0,True
1164,19.359091,1598.64,182.01,166492.5,True
1165,19.375723,1597.92,181.71,166763.5,True
1166,19.392354,1597.55,181.69,167342.0,True
1167,19.408986,1597.03,181.85,167966.5,True
1168,19.425617,1596.33,182.14,168748.0,True
1169,19.442249,1522.00,174.28,211066.5,True
1170,19.458880,1520.91,174.56,212241.0,True
1171,19.475512,1520.48,174.54,213082.5,True
1172,19.492143,1520.02,175.04,214222.0,True
1173,19.508775,1519.71,175.38,214947.0,True
1174,19.525406,1519.53,175.68,215522.0,True
1175,19.542038,1519.48,175.89,215783.0,True
1176,19.558669,1519.42,176.12,215987.0,True
1177,19.575301,1519.94,176.16,215789.5,True
1178,19.591932,1520.53,176.41,215812.0,True
1179,19.608564,1517.04,182.10,219549.5,True
1180,19.625195,1517.80,182.25,219026.5,True
1181,19.641827,1518.69,182.22,218588.0,True
1182,19.658458,1519.82,182.37,217949.5,True
1183,19.675090,1521.13,182.62,217523.5,True
1184,19.691722,1522.56,182.77,217312.0,True
1185,19.708353,1523.78,182.87,216876.0,True
1186,19.724985,1525.05,183.17,216624.0,True
1187,19.741616,1525.98,183.42,216340.0,True
1188,19.758248,1526.89,183.58,216163.5,True
1189,19.774879,1527.27,183.57,216130.5,True
1190,19.791511,1527.71,183.87,216108.0,True
1191,19.808142,1528.16,184.05,216165.5,True
1192,19.824774,1528.32,184.15,216275.5,True
1193,19.841405,1528.52,184.15,216368.5,True
1194,19.858037,1528.67,184.21,216210.0,True
1195,19.874668,1528.66,184.21,216205.0,True
1196,19.891300,1528.71,184.22,216213.5,True
1197,19.907931,1528.73,184.15,216395.5,True
1198,19.924563,1528.73,184.14,216340.5,True
1199,19.941194,1528.77,184.13,216206.5,True
1200,19.957826,1528.99,184.35,216122.5,True
1201,19.974457,1528.98,184.34,216241.5,True
1202,19.991089,1529.14,184.41,216125.5,True
1203,20.007720,1529.39,184.41,215888.0,True
