frame,time_s,s_px,ds_px,ds_mm,area_px,detected,valid
931,15.484421,1097.337,242.134,39.7828,5348.5,True,True
932,15.501053,1097.107,241.905,39.7451,5345.0,True,True
933,15.517685,1097.117,241.914,39.7467,5324.0,True,True
934,15.534317,1097.127,241.924,39.7483,5318.0,True,True
935,15.550949,1097.197,241.995,39.7599,5336.5,True,True
936,15.567581,1097.486,242.284,39.8074,5345.5,True,True
937,15.584213,1097.416,242.214,39.7959,5338.5,True,True
938,15.600845,1097.336,242.134,39.7827,5348.0,True,True
939,15.617477,1097.407,242.204,39.7943,5371.5,True,True
940,15.634109,1097.337,242.135,39.7829,5364.0,True,True
941,15.650741,1097.167,241.965,39.7550,5349.5,True,True
942,15.667373,1097.198,241.995,39.7600,5346.0,True,True
943,15.684005,1097.276,242.074,39.7729,5344.5,True,True
944,15.700637,1097.047,241.844,39.7352,5340.0,True,True
945,15.717269,1097.406,242.203,39.7942,5358.0,True,True
946,15.733901,1097.396,242.193,39.7925,5367.0,True,True
947,15.750533,1097.586,242.383,39.8238,5351.0,True,True
948,15.767165,1097.426,242.224,39.7975,5325.0,True,True
949,15.783797,1097.477,242.274,39.8058,5332.5,True,True
950,15.800429,1097.307,242.104,39.7779,5316.0,True,True
951,15.817061,1096.927,241.724,39.7155,5282.0,True,True
952,15.833693,1096.967,241.764,39.7220,5300.5,True,True
953,15.850326,1097.466,242.264,39.8042,5348.5,True,True
954,15.866958,1097.476,242.274,39.8058,5337.5,True,True
955,15.883590,1097.466,242.264,39.8041,5346.0,True,True
956,15.900222,1097.696,242.494,39.8419,5341.0,True,True
957,15.916854,1097.566,242.364,39.8205,5347.5,True,True
958,15.933486,1097.506,242.303,39.8106,5336.0,True,True
959,15.950118,1097.406,242.204,39.7943,5347.0,True,True
960,15.966750,1097.207,242.004,39.7615,5322.5,True,True
961,15.983382,1097.227,242.024,39.7647,5325.5,True,True
962,16.000014,1097.327,242.124,39.7812,5332.0,True,True
963,16.016646,1097.377,242.174,39.7894,5337.5,True,True
964,16.033278,1095.876,240.674,39.5429,5329.0,True,True
965,16.049910,1093.026,237.824,39.0746,5363.5,True,True
966,16.066542,1090.335,235.132,38.6324,5371.0,True,True
967,16.083174,1087.745,232.543,38.2069,5379.5,True,True
968,16.099806,1085.315,230.112,37.8076,5361.0,True,True
969,16.116438,1081.885,226.682,37.2440,5358.0,True,True
970,16.133070,1080.325,225.122,36.9877,5302.5,True,True
971,16.149702,1077.655,222.453,36.5492,5379.0,True,True
972,16.166334,1074.935,219.732,36.1021,5367.5,True,True
973,16.182966,1071.884,216.682,35.6010,5348.5,True,True
974,16.199598,1068.754,213.551,35.0867,5357.0,True,True
975,16.216230,1065.635,210.432,34.5741,5373.0,True,True
976,16.232862,1061.875,206.672,33.9564,5362.5,True,True
977,16.249494,1059.155,203.953,33.5096,5366.0,True,True
978,16.266126,1055.235,200.033,32.8655,5370.5,True,True
979,16.282758,1051.695,196.492,32.2839,5356.0,True,True
980,16.299390,1047.645,192.442,31.6184,5352.5,True,True
981,16.316022,1043.994,188.792,31.0186,5315.0,True,True
982,16.332654,1041.424,186.221,30.5963,5347.0,True,True
983,16.349286,1037.805,182.603,30.0018,5317.0,True,True
984,16.365918,1035.534,180.332,29.6287,5370.5,True,True
985,16.382550,1032.544,177.342,29.1374,5284.5,True,True
986,16.399183,1031.534,176.331,28.9713,5295.0,True,True
987,16.415815,1030.354,175.151,28.7774,5273.5,True,True
988,16.432447,1029.994,174.792,28.7184,5308.5,True,True
989,16.449079,1029.645,174.443,28.6610,5343.5,True,True
990,16.465711,1029.425,174.222,28.6249,5330.5,True,True
991,16.482343,1028.925,173.722,28.5427,5318.0,True,True
992,16.498975,1028.404,173.202,28.4572,5310.0,True,True
993,16.515607,1028.324,173.121,28.4440,5312.0,True,True
994,16.532239,1028.064,172.861,28.4013,5335.5,True,True
995,16.548871,1027.414,172.211,28.2944,5366.0,True,True
996,16.565503,1026.364,171.162,28.1220,5326.5,True,True
997,16.582135,1026.075,170.872,28.0745,5347.5,True,True
998,16.598767,1025.214,170.011,27.9330,5362.0,True,True
999,16.615399,1024.104,168.901,27.7506,5384.0,True,True
1000,16.632031,1023.744,168.541,27.6914,5348.0,True,True
1001,16.648663,1022.434,167.231,27.4762,5312.5,True,True
1002,16.665295,1022.154,166.952,27.4303,5321.0,True,True
1003,16.681927,1021.935,166.733,27.3943,5356.5,True,True
1004,16.698559,1021.284,166.082,27.2874,5366.0,True,True
1005,16.715191,1020.044,164.841,27.0836,5330.0,True,True
1006,16.731823,1019.514,164.312,26.9965,5364.0,True,True
1007,16.748455,1019.203,164.001,26.9455,5377.0,True,True
1008,16.765087,1018.843,163.641,26.8863,5350.5,True,True
1009,16.781719,1018.044,162.841,26.7550,5344.0,True,True
1010,16.798351,1017.553,162.351,26.6743,5350.5,True,True
1011,16.814983,1017.373,162.171,26.6448,5388.0,True,True
1012,16.831615,1017.174,161.971,26.6120,5395.0,True,True
1013,16.848247,1015.535,160.332,26.3427,5406.5,True,True
1014,16.864879,1015.224,160.021,26.2916,5353.5,True,True
1015,16.881511,1014.415,159.212,26.1587,5353.5,True,True
1016,16.898143,1014.494,159.291,26.1717,5364.0,True,True
1017,16.914775,1014.334,159.132,26.1455,5364.0,True,True
1018,16.931408,1013.963,158.761,26.0845,5345.5,True,True
1019,16.948040,1013.903,158.701,26.0746,5314.0,True,True
1020,16.964672,1013.633,158.431,26.0303,5322.5,True,True
1021,16.981304,1012.373,157.171,25.8233,5307.5,True,True
1022,16.997936,1012.213,157.010,25.7969,5327.5,True,True
1023,17.014568,1009.803,154.601,25.4010,5333.0,True,True
1024,17.031200,1008.424,153.222,25.1744,5329.5,True,True
1025,17.047832,1008.084,152.881,25.1185,5319.0,True,True
1026,17.064464,1007.964,152.761,25.0988,5335.0,True,True
1027,17.081096,1007.724,152.521,25.0593,5359.5,True,True
1028,17.097728,1007.313,152.110,24.9918,5344.0,True,True
1029,17.114360,1006.744,151.541,24.8983,5320.5,True,True
1030,17.130992,1006.664,151.461,24.8852,5276.0,True,True
1031,17.147624,1006.693,151.490,24.8900,5289.0,True,True
1032,17.164256,1006.354,151.151,24.8343,5330.5,True,True
1033,17.180888,1006.444,151.241,24.8490,5313.0,True,True
1034,17.197520,1006.464,151.262,24.8524,5318.5,True,True
1035,17.214152,1007.015,151.813,24.9429,5341.5,True,True
1036,17.230784,1006.715,151.512,24.8935,5333.5,True,True
1037,17.247416,1006.794,151.592,24.9066,5319.0,True,True
1038,17.264048,1006.913,151.711,24.9262,5315.0,True,True
1039,17.280680,1006.813,151.610,24.9097,5307.0,True,True
1040,17.297312,1006.684,151.481,24.8885,5337.5,True,True
1041,17.313944,1006.704,151.502,24.8918,5313.0,True,True
1042,17.330576,1006.595,151.393,24.8740,5303.5,True,True
1043,17.347208,1006.715,151.512,24.8936,5291.0,True,True
1044,17.363840,1006.695,151.492,24.8903,5360.0,True,True
1045,17.380472,1006.454,151.251,24.8507,5319.0,True,True
1046,17.397104,1006.543,151.341,24.8654,5321.5,True,True
1047,17.413736,1006.674,151.471,24.8868,5341.0,True,True
1048,17.430368,1006.863,151.660,24.9179,5328.5,True,True
1049,17.447000,1006.612,151.410,24.8768,5291.5,True,True
1050,17.463633,1006.583,151.380,24.8719,5313.5,True,True
1051,17.480265,1006.613,151.411,24.8769,5331.5,True,True
1052,17.496897,1006.464,151.262,24.8524,5344.0,True,True
1053,17.513529,1006.274,151.071,24.8212,5350.5,True,True
1054,17.530161,1006.464,151.261,24.8524,5326.0,True,True
1055,17.546793,1006.453,151.251,24.8506,5287.5,True,True
1056,17.563425,1006.423,151.221,24.8456,5303.0,True,True
1057,17.580057,1006.663,151.460,24.8850,5297.5,True,True
1058,17.596689,1006.793,151.590,24.9064,5290.5,True,True
1059,17.613321,1006.683,151.480,24.8884,5290.0,True,True
1060,17.629953,1006.564,151.361,24.8687,5274.0,True,True
1061,17.646585,1006.424,151.221,24.8457,5291.5,True,True
1062,17.663217,1006.354,151.151,24.8343,5302.5,True,True
1063,17.679849,1006.144,150.941,24.7998,5322.5,True,True
1064,17.696481,1006.284,151.081,24.8227,5297.5,True,True
1065,17.713113,1006.443,151.241,24.8490,5311.0,True,True
1066,17.729745,1006.603,151.401,24.8752,5304.5,True,True
1067,17.746377,1006.623,151.421,24.8785,5283.5,True,True
1068,17.763009,1006.553,151.351,24.8670,5302.0,True,True
1069,17.779641,1006.633,151.431,24.8802,5298.5,True,True
1070,17.796273,1006.483,151.281,24.8555,5285.0,True,True
1071,17.812905,1006.344,151.141,24.8326,5319.5,True,True
1072,17.829537,1006.363,151.161,24.8359,5323.0,True,True
1073,17.846169,1006.364,151.162,24.8360,5325.0,True,True
1074,17.862801,1006.424,151.221,24.8458,5283.0,True,True
1075,17.879433,1006.523,151.321,24.8621,5297.5,True,True
1076,17.896065,1006.543,151.341,24.8654,5313.0,True,True
1077,17.912697,1006.673,151.471,24.8867,5285.5,True,True
1078,17.929329,1006.643,151.441,24.8818,5272.5,True,True
1079,17.945961,1006.374,151.172,24.8376,5295.0,True,True
1080,17.962593,1006.324,151.121,24.8293,5332.5,True,True
1081,17.979225,1006.254,151.051,24.8179,5349.0,True,True
1082,17.995857,1006.423,151.221,24.8457,5361.5,True,True
1083,18.012490,1006.423,151.221,24.8457,5348.0,True,True
1084,18.029122,1006.404,151.201,24.8425,5351.0,True,True
1085,18.045754,1006.594,151.392,24.8738,5378.0,True,True
1086,18.062386,1006.624,151.422,24.8787,5358.5,True,True
1087,18.079018,1006.634,151.431,24.8803,5362.5,True,True
1088,18.095650,1006.494,151.292,24.8573,5382.5,True,True
1089,18.112282,1006.454,151.251,24.8507,5362.5,True,True
1090,18.128914,1006.554,151.352,24.8672,5361.0,True,True
1091,18.145546,1006.404,151.202,24.8426,5341.5,True,True
1092,18.162178,1006.335,151.132,24.8311,5371.0,True,True
1093,18.178810,1006.385,151.182,24.8393,5355.0,True,True
1094,18.195442,1006.525,151.322,24.8623,5363.5,True,True
1095,18.212074,1006.553,151.351,24.8671,5311.5,True,True
1096,18.228706,1006.583,151.381,24.8720,5321.0,True,True
1097,18.245338,1006.404,151.201,24.8425,5331.5,True,True
1098,18.261970,1006.315,151.112,24.8279,5322.0,True,True
1099,18.278602,1006.205,151.002,24.8098,5362.0,True,True
1100,18.295234,1006.414,151.212,24.8442,5380.5,True,True
1101,18.311866,1006.264,151.061,24.8195,5347.5,True,True
1102,18.328498,1006.284,151.082,24.8229,5363.0,True,True
1103,18.345130,1006.384,151.181,24.8392,5323.0,True,True
1104,18.361762,1006.234,151.031,24.8146,5331.5,True,True
1105,18.378394,1006.385,151.182,24.8393,5329.5,True,True
1106,18.395026,1006.444,151.242,24.8492,5316.5,True,True
1107,18.411658,1006.545,151.342,24.8656,5340.0,True,True
1108,18.428290,1006.435,151.232,24.8475,5353.0,True,True
1109,18.444922,1006.365,151.162,24.8361,5356.0,True,True
1110,18.461554,1006.275,151.072,24.8213,5360.5,True,True
1111,18.478186,1006.295,151.092,24.8246,5346.0,True,True
1112,18.494818,1006.404,151.202,24.8425,5326.0,True,True
1113,18.511450,1006.513,151.311,24.8605,5315.0,True,True
1114,18.528082,1006.773,151.570,24.9031,5292.5,True,True
1115,18.544715,1006.643,151.440,24.8818,5302.0,True,True
1116,18.561347,1006.564,151.361,24.8688,5334.5,True,True
1117,18.577979,1006.435,151.232,24.8475,5340.5,True,True
1118,18.594611,1006.345,151.142,24.8328,5364.0,True,True
1119,18.611243,1006.285,151.083,24.8230,5376.0,True,True
1120,18.627875,1006.265,151.063,24.8197,5380.5,True,True
1121,18.644507,1006.305,151.102,24.8262,5342.0,True,True
1122,18.661139,1006.295,151.092,24.8246,5337.0,True,True
1123,18.677771,1006.415,151.212,24.8443,5341.0,True,True
1124,18.694403,1007.345,152.142,24.9971,5421.5,True,True
1125,18.711035,1008.055,152.852,25.1137,5371.5,True,True
1126,18.727667,1009.114,153.912,25.2878,5403.0,True,True
1127,18.744299,1009.775,154.572,25.3964,5383.5,True,True
1128,18.760931,1009.735,154.533,25.3898,5396.0,True,True
1129,18.777563,1009.966,154.763,25.4277,5371.5,True,True
1130,18.794195,1010.305,155.102,25.4834,5323.5,True,True
1131,18.810827,1010.555,155.352,25.5244,5312.0,True,True
1132,18.827459,1010.864,155.661,25.5753,5362.0,True,True
1133,18.844091,1010.984,155.781,25.5950,5360.5,True,True
1134,18.860723,1011.024,155.822,25.6016,5365.0,True,True
1135,18.877355,1011.284,156.082,25.6444,5353.5,True,True
1136,18.893987,1011.305,156.102,25.6477,5355.0,True,True
1137,18.910619,1011.355,156.152,25.6559,5363.5,True,True
1138,18.927251,1011.673,156.470,25.7082,5352.0,True,True
1139,18.943883,1011.834,156.631,25.7346,5378.0,True,True
1140,18.960515,1011.824,156.621,25.7330,5375.5,True,True
1141,18.977147,1011.844,156.641,25.7363,5369.5,True,True
1142,18.993779,1011.924,156.721,25.7494,5379.0,True,True
1143,19.010411,1011.894,156.691,25.7445,5385.5,True,True
1144,19.027043,1012.545,157.342,25.8514,5337.0,True,True
1145,19.043675,1014.185,158.982,26.1209,5349.0,True,True
1146,19.060307,1014.674,159.472,26.2013,5313.5,True,True
1147,19.076940,1015.534,160.332,26.3426,5327.0,True,True
1148,19.093572,1016.284,161.082,26.4658,5321.0,True,True
1149,19.110204,1016.524,161.322,26.5053,5288.0,True,True
1150,19.126836,1016.664,161.462,26.5283,5337.0,True,True
1151,19.143468,1016.814,161.611,26.5529,5361.0,True,True
1152,19.160100,1019.104,163.902,26.9292,5372.0,True,True
1153,19.176732,1020.544,165.341,27.1657,5324.0,True,True
1154,19.193364,1022.483,167.281,27.4844,5344.5,True,True
1155,19.209996,1023.825,168.623,27.7048,5406.0,True,True
1156,19.226628,1026.175,170.972,28.0909,5419.0,True,True
1157,19.243260,1027.715,172.512,28.3438,5436.5,True,True
1158,19.259892,1029.734,174.531,28.6756,5383.0,True,True
1159,19.276524,1032.414,177.212,29.1160,5355.0,True,True
1160,19.293156,1035.435,180.232,29.6123,5390.0,True,True
1161,19.309788,1038.925,183.723,30.1858,5402.5,True,True
1162,19.326420,1042.565,187.362,30.7838,5340.0,True,True
1163,19.343052,1046.265,191.062,31.3917,5363.0,True,True
1164,19.359684,1050.304,195.102,32.0554,5347.0,True,True
1165,19.376316,1054.604,199.402,32.7619,5394.0,True,True
1166,19.392948,1059.144,203.942,33.5078,5432.5,True,True
1167,19.409580,1064.205,209.002,34.3393,5385.5,True,True
1168,19.426212,1069.785,214.582,35.2560,5429.5,True,True
1169,19.442844,1074.454,219.252,36.0232,5402.0,True,True
1170,19.459476,1078.095,222.892,36.6213,5386.5,True,True
1171,19.476108,1082.155,226.953,37.2885,5419.5,True,True
1172,19.492740,1086.025,230.822,37.9243,5405.0,True,True
1173,19.509372,1090.654,235.452,38.6849,5384.0,True,True
1174,19.526004,1095.885,240.683,39.5444,5444.5,True,True
1175,19.542636,1101.616,246.413,40.4858,5438.0,True,True
1176,19.559268,1107.666,252.464,41.4800,5462.0,True,True
1177,19.575900,1113.296,258.093,42.4049,5446.0,True,True
1178,19.592532,1118.846,263.643,43.3168,5424.0,True,True
1179,19.609164,1122.985,267.783,43.9969,5409.0,True,True
1180,19.625797,1125.755,270.553,44.4520,5360.0,True,True
1181,19.642429,1128.135,272.932,44.8430,5356.0,True,True
1182,19.659061,1130.026,274.823,45.1536,5326.0,True,True
1183,19.675693,1132.136,276.933,45.5003,5334.0,True,True
1184,19.692325,1134.336,279.133,45.8618,5343.0,True,True
1185,19.708957,1137.426,282.223,46.3695,5417.5,True,True
1186,19.725589,1140.426,285.223,46.8624,5354.5,True,True
1187,19.742221,1144.196,288.994,47.4819,5375.5,True,True
1188,19.758853,1148.555,293.353,48.1981,5341.5,True,True
1189,19.775485,1153.235,298.033,48.9670,5404.0,True,True
1190,19.792117,1157.825,302.623,49.7211,5409.5,True,True
1191,19.808749,1161.516,306.313,50.3275,5474.0,True,True
1192,19.825381,1165.365,310.163,50.9600,5443.5,True,True
1193,19.842013,1168.755,313.553,51.5169,5431.5,True,True
1194,19.858645,1172.046,316.843,52.0576,5411.0,True,True
1195,19.875277,1175.715,320.513,52.6605,5424.5,True,True
1196,19.891909,1179.495,324.293,53.2816,5438.5,True,True
1197,19.908541,1182.765,327.563,53.8188,5436.5,True,True
1198,19.925173,1185.375,330.173,54.2476,5418.5,True,True
1199,19.941805,1187.325,332.122,54.5679,5419.0,True,True
1200,19.958437,1189.055,333.852,54.8521,5388.0,True,True
1201,19.975069,1190.046,334.843,55.0150,5364.5,True,True
1202,19.991701,1191.055,335.853,55.1809,5384.0,True,True
1203,20.008333,1191.055,335.853,55.1809,5387.5,True,True
1204,20.024965,1191.486,336.283,55.2516,5432.0,True,True
1205,20.041597,1191.695,336.493,55.2860,5393.0,True,True
1206,20.058229,1191.855,336.653,55.3123,5383.0,True,True
1207,20.074861,1192.075,336.873,55.3484,5384.0,True,True
1208,20.091493,1192.144,336.942,55.3598,5396.0,True,True
1209,20.108125,1192.234,337.031,55.3745,5371.5,True,True
1210,20.124757,1192.314,337.112,55.3877,5375.5,True,True
1211,20.141389,1192.265,337.062,55.3795,5383.0,True,True
1212,20.158022,1192.335,337.133,55.3912,5374.0,True,True
1213,20.174654,1192.805,337.603,55.4684,5405.5,True,True
1214,20.191286,1193.716,338.514,55.6181,5415.5,True,True
1215,20.207918,1194.817,339.614,55.7989,5409.5,True,True
1216,20.224550,1195.356,340.154,55.8875,5423.5,True,True
1217,20.241182,1195.866,340.664,55.9713,5420.0,True,True
1218,20.257814,1195.926,340.723,55.9811,5426.0,True,True
1219,20.274446,1195.916,340.713,55.9795,5432.5,True,True
1220,20.291078,1195.905,340.703,55.9777,5409.5,True,True
1221,20.307710,1195.866,340.664,55.9713,5427.5,True,True
1222,20.324342,1195.826,340.623,55.9647,5423.0,True,True
1223,20.340974,1195.706,340.503,55.9449,5422.0,True,True
1224,20.357606,1195.666,340.463,55.9383,5422.5,True,True
1225,20.374238,1195.746,340.543,55.9515,5425.5,True,True
1226,20.390870,1195.846,340.643,55.9680,5420.5,True,True
1227,20.407502,1195.996,340.794,55.9927,5423.5,True,True
1228,20.424134,1195.946,340.744,55.9845,5412.5,True,True
1229,20.440766,1196.047,340.845,56.0010,5417.5,True,True
1230,20.457398,1195.977,340.774,55.9895,5430.5,True,True
1231,20.474030,1195.857,340.654,55.9697,5422.0,True,True
1232,20.490662,1195.576,340.374,55.9236,5452.5,True,True
1233,20.507294,1195.636,340.433,55.9335,5457.0,True,True
1234,20.523926,1195.805,340.603,55.9613,5411.5,True,True
1235,20.540558,1195.965,340.763,55.9876,5419.0,True,True
1236,20.557190,1195.935,340.733,55.9826,5427.0,True,True
1237,20.573822,1196.015,340.813,55.9958,5408.5,True,True
1238,20.590454,1196.035,340.833,55.9991,5407.5,True,True
1239,20.607086,1196.076,340.874,56.0058,5417.0,True,True
1240,20.623718,1195.977,340.774,55.9895,5411.5,True,True
1241,20.640350,1196.007,340.804,55.9944,5412.5,True,True
1242,20.656982,1196.027,340.824,55.9977,5409.5,True,True
1243,20.673614,1196.057,340.854,56.0026,5407.5,True,True
1244,20.690247,1196.057,340.854,56.0026,5423.0,True,True
1245,20.706879,1196.177,340.974,56.0223,5413.5,True,True
1246,20.723511,1196.076,340.873,56.0057,5404.0,True,True
1247,20.740143,1196.145,340.943,56.0171,5404.0,True,True
1248,20.756775,1195.955,340.753,55.9860,5417.0,True,True
1249,20.773407,1195.865,340.663,55.9712,5413.0,True,True
1250,20.790039,1195.675,340.473,55.9399,5427.0,True,True
1251,20.806671,1195.745,340.543,55.9514,5419.5,True,True
1252,20.823303,1195.986,340.783,55.9909,5411.0,True,True
1253,20.839935,1196.185,340.982,56.0236,5378.0,True,True
1254,20.856567,1196.235,341.032,56.0319,5367.0,True,True
1255,20.873199,1196.066,340.863,56.0040,5340.0,True,True
1256,20.889831,1195.975,340.773,55.9893,5332.0,True,True
1257,20.906463,1195.386,340.183,55.8924,5311.0,True,True
1258,20.923095,1195.896,340.693,55.9762,5344.0,True,True
1259,20.939727,1195.886,340.684,55.9746,5352.0,True,True
1260,20.956359,1195.866,340.664,55.9713,5357.5,True,True
1261,20.972991,1195.986,340.783,55.9910,5376.5,True,True
1262,20.989623,1196.025,340.823,55.9974,5395.0,True,True
1263,21.006255,1195.935,340.732,55.9826,5373.0,True,True
1264,21.022887,1195.984,340.782,55.9907,5364.0,True,True
1265,21.039519,1196.215,341.013,56.0286,5371.5,True,True
1266,21.056151,1196.035,340.833,55.9990,5373.5,True,True
1267,21.072783,1196.006,340.803,55.9942,5390.5,True,True
1268,21.089415,1195.986,340.783,55.9910,5386.5,True,True
1269,21.106047,1196.076,340.873,56.0058,5392.0,True,True
1270,21.122679,1196.056,340.853,56.0025,5399.0,True,True
1271,21.139311,1196.206,341.003,56.0271,5373.0,True,True
1272,21.155943,1196.135,340.932,56.0154,5367.5,True,True
1273,21.172575,1195.955,340.752,55.9858,5358.5,True,True
1274,21.189207,1196.086,340.883,56.0074,5379.0,True,True
1275,21.205839,1195.946,340.743,55.9844,5396.5,True,True
1276,21.222471,1195.906,340.703,55.9778,5403.0,True,True
1277,21.239104,1195.836,340.633,55.9663,5397.5,True,True
1278,21.255736,1195.856,340.653,55.9696,5399.0,True,True
1279,21.272368,1195.835,340.633,55.9662,5407.5,True,True
1280,21.289000,1195.965,340.763,55.9876,5396.0,True,True
1281,21.305632,1195.925,340.723,55.9810,5398.5,True,True
1282,21.322264,1195.915,340.713,55.9794,5390.5,True,True
1283,21.338896,1195.935,340.732,55.9826,5364.5,True,True
1284,21.355528,1195.875,340.673,55.9728,5394.0,True,True
1285,21.372160,1195.866,340.663,55.9713,5412.0,True,True
1286,21.388792,1195.816,340.613,55.9630,5403.5,True,True
1287,21.405424,1195.836,340.633,55.9663,5404.0,True,True
1288,21.422056,1195.796,340.593,55.9597,5399.5,True,True
1289,21.438688,1195.986,340.783,55.9910,5381.0,True,True
1290,21.455320,1196.066,340.863,56.0041,5388.0,True,True
1291,21.471952,1196.016,340.813,55.9958,5400.0,True,True
1292,21.488584,1196.026,340.823,55.9975,5400.0,True,True
1293,21.505216,1195.996,340.793,55.9926,5406.5,True,True
1294,21.521848,1195.986,340.783,55.9910,5401.0,True,True
1295,21.538480,1195.846,340.643,55.9679,5413.0,True,True
1296,21.555112,1195.735,340.533,55.9498,5405.0,True,True
1297,21.571744,1195.875,340.673,55.9728,5416.0,True,True
1298,21.588376,1195.805,340.603,55.9613,5403.5,True,True
1299,21.605008,1195.905,340.703,55.9777,5395.5,True,True
1300,21.621640,1196.005,340.803,55.9942,5405.0,True,True
1301,21.638272,1195.995,340.793,55.9925,5399.5,True,True
1302,21.654904,1195.926,340.723,55.9811,5401.0,True,True
1303,21.671536,1196.016,340.813,55.9959,5409.0,True,True
1304,21.688168,1196.036,340.834,55.9993,5396.0,True,True
1305,21.704800,1195.996,340.794,55.9927,5400.0,True,True
1306,21.721432,1195.996,340.794,55.9927,5402.5,True,True
1307,21.738064,1196.056,340.854,56.0025,5400.5,True,True
1308,21.754696,1196.036,340.834,55.9993,5402.0,True,True
1309,21.771329,1196.036,340.834,55.9992,5403.0,True,True
1310,21.787961,1195.996,340.793,55.9926,5411.5,True,True
1311,21.804593,1196.026,340.823,55.9975,5414.5,True,True
1312,21.821225,1196.006,340.803,55.9942,5420.5,True,True
1313,21.837857,1195.925,340.723,55.9810,5415.5,True,True
1314,21.854489,1195.936,340.733,55.9827,5416.5,True,True
1315,21.871121,1196.046,340.843,56.0008,5415.5,True,True
1316,21.887753,1195.995,340.793,55.9925,5407.0,True,True
1317,21.904385,1196.076,340.874,56.0058,5396.5,True,True
1318,21.921017,1196.026,340.823,55.9975,5398.5,True,True
1319,21.937649,1196.025,340.823,55.9975,5405.0,True,True
1320,21.954281,1195.996,340.793,55.9926,5383.0,True,True
1321,21.970913,1196.076,340.873,56.0057,5389.0,True,True
1322,21.987545,1196.116,340.913,56.0123,5400.5,True,True
1323,22.004177,1196.096,340.893,56.0090,5398.5,True,True
1324,22.020809,1196.086,340.883,56.0074,5399.5,True,True
1325,22.037441,1195.946,340.743,55.9844,5398.5,True,True
1326,22.054073,1195.976,340.773,55.9893,5398.5,True,True
1327,22.070705,1196.016,340.813,55.9959,5402.0,True,True
1328,22.087337,1195.956,340.753,55.9860,5396.5,True,True
1329,22.103969,1195.946,340.743,55.9844,5400.5,True,True
1330,22.120601,1195.876,340.673,55.9729,5402.5,True,True
1331,22.137233,1195.906,340.703,55.9778,5410.5,True,True
1332,22.153865,1196.086,340.883,56.0074,5403.0,True,True
1333,22.170497,1196.005,340.803,55.9942,5400.0,True,True
1334,22.187129,1195.815,340.613,55.9630,5416.5,True,True
1335,22.203761,1196.006,340.803,55.9943,5405.5,True,True
1336,22.220393,1196.076,340.873,56.0057,5398.5,True,True
1337,22.237025,1195.966,340.763,55.9876,5388.0,True,True
1338,22.253657,1194.275,339.072,55.7098,5392.0,True,True
1339,22.270289,1192.005,336.802,55.3368,5387.5,True,True
1340,22.286921,1190.074,334.872,55.0197,5374.0,True,True
1341,22.303554,1187.945,332.742,54.6698,5386.5,True,True
1342,22.320186,1185.505,330.303,54.2690,5396.0,True,True
1343,22.336818,1183.266,328.063,53.9010,5420.0,True,True
1344,22.353450,1180.806,325.604,53.4969,5385.0,True,True
1345,22.370082,1178.276,323.074,53.0813,5357.5,True,True
1346,22.386714,1175.575,320.372,52.6374,5396.5,True,True
1347,22.403346,1172.854,317.652,52.1904,5376.0,True,True
1348,22.419978,1169.444,314.242,51.6302,5415.5,True,True
1349,22.436610,1166.425,311.222,51.1340,5421.5,True,True
1350,22.453242,1162.934,307.732,50.5605,5426.0,True,True
1351,22.469874,1157.985,302.783,49.7474,5407.0,True,True
1352,22.486506,1154.056,298.853,49.1018,5411.0,True,True
1353,22.503138,1149.575,294.373,48.3657,5393.0,True,True
1354,22.519770,1145.885,290.683,47.7594,5390.5,True,True
1355,22.536402,1141.685,286.483,47.0693,5385.0,True,True
1356,22.553034,1138.105,282.902,46.4811,5381.0,True,True
1357,22.569666,1135.314,280.111,46.0225,5393.0,True,True
1358,22.586298,1130.614,275.411,45.2503,5351.5,True,True
1359,22.602930,1127.254,272.052,44.6983,5384.0,True,True
1360,22.619562,1123.445,268.242,44.0724,5439.0,True,True
1361,22.636194,1119.335,264.133,43.3972,5434.5,True,True
1362,22.652826,1115.385,260.182,42.7482,5420.5,True,True
1363,22.669458,1111.495,256.293,42.1091,5432.0,True,True
1364,22.686090,1107.664,252.462,41.4797,5407.0,True,True
1365,22.702722,1104.405,249.202,40.9441,5376.0,True,True
1366,22.719354,1100.665,245.463,40.3297,5389.0,True,True
1367,22.735986,1097.985,242.782,39.8893,5385.5,True,True
1368,22.752618,1094.185,238.983,39.2650,5399.5,True,True
1369,22.769250,1091.535,236.332,38.8295,5415.0,True,True
1370,22.785882,1088.655,233.452,38.3564,5373.0,True,True
1371,22.802514,1085.905,230.703,37.9046,5442.5,True,True
1372,22.819146,1083.575,228.372,37.5218,5405.5,True,True
1373,22.835779,1080.335,225.133,36.9895,5359.0,True,True
1374,22.852411,1078.685,223.483,36.7183,5390.0,True,True
1375,22.869043,1076.465,221.262,36.3535,5369.5,True,True
1376,22.885675,1074.974,219.771,36.1086,5390.0,True,True
1377,22.902307,1073.235,218.032,35.8229,5405.5,True,True
1378,22.918939,1072.155,216.952,35.6454,5389.5,True,True
1379,22.935571,1071.474,216.271,35.5335,5401.0,True,True
1380,22.952203,1070.554,215.352,35.3825,5310.0,True,True
1381,22.968835,1070.204,215.001,35.3249,5309.5,True,True
1382,22.985467,1069.925,214.722,35.2790,5351.0,True,True
